ATE	lower	upper	pvalue	metabolite	fdr	y	x
0.0854535309274215	0.00851549285026829	0.162391569004575	0.0294885843863658	mqn8.e.	0.0841503505659708	Systolic_BP	Production_Strength
0.010280139419516	-0.0510514828713807	0.0716117617104127	0.742518050747625	pi.e.	0.828582367773139	Systolic_BP	Production_Strength
0.0698674192222187	0.0238786504324559	0.115856188011982	0.00290484616799513	X4hbz.e.	0.0199921765679665	Systolic_BP	Production_Strength
0.0587221110409604	-0.0298851036733967	0.147329325755317	0.193973169362773	ncam.e.	0.302598144205927	Systolic_BP	Production_Strength
-0.0785925193400666	-0.166395010499553	0.0092099718194194	0.0793662489021551	fru.e.	0.178574060029849	Systolic_BP	Production_Strength
0.0328204592385157	-0.0398610860577689	0.1055020045348	0.376128801100593	hxan.e.	0.511710113125225	Systolic_BP	Production_Strength
-0.105592843679824	-0.189273989328938	-0.021911698030709	0.0133918309573015	ac.e.	0.0489638819376335	Systolic_BP	Production_Strength
-0.0099293062527143	-0.100531741295085	0.0806731287896561	0.829926010135869	glc_D.e.	0.890838010879786	Systolic_BP	Production_Strength
0.00386280886985452	-0.0966093075689124	0.104334925308621	0.939933133787701	for.e.	0.970099651292767	Systolic_BP	Production_Strength
0.0632561771400177	0.01050562219447	0.116006732085565	0.0187580946610703	met_L.e.	0.0627056307241493	Systolic_BP	Production_Strength
0.0158463230060414	-0.0553658283640098	0.0870584743760926	0.662737656366429	glu_L.e.	0.807711518696585	Systolic_BP	Production_Strength
-0.00235662271883974	-0.103493254074937	0.0987800086372575	0.963573388078831	o2.e.	0.971880055217442	Systolic_BP	Production_Strength
0.00771893328865055	-0.0421917482367326	0.0576296148140337	0.761799856404918	acald.e.	0.840854558484674	Systolic_BP	Production_Strength
-0.0238284429554325	-0.121552532281995	0.0738956463711303	0.632717392108839	arab_D.e.	0.787531222092916	Systolic_BP	Production_Strength
0.0222130336960694	-0.0487559164386971	0.0931819838308359	0.539570976576346	adn.e.	0.693734112741016	Systolic_BP	Production_Strength
0.0186804140796611	-0.00608012044175213	0.0434409486010744	0.13922551855109	cys_L.e.	0.25042615459795	Systolic_BP	Production_Strength
0.0093867965810404	-0.0728695106392517	0.0916431038013325	0.82301867942021	ttdca.e.	0.890838010879786	Systolic_BP	Production_Strength
0.0347216223695378	-0.0117805322969502	0.0812237770360259	0.143346925483816	anzp.e.	0.25042615459795	Systolic_BP	Production_Strength
0.0269985318293389	-0.0121187991036736	0.0661158627623515	0.176134035618424	nac.e.	0.290249044610643	Systolic_BP	Production_Strength
0.0565962523035235	0.0338395138533826	0.0793529907536643	1.091112278154e-06	man.e.	1.59575170680022e-05	Systolic_BP	Production_Strength
-0.0377500364326999	-0.119359841058996	0.0438597681935965	0.364610175191797	orn.e.	0.501875182322827	Systolic_BP	Production_Strength
0.000992103222150458	-0.0323660999988041	0.034350306443105	0.953516751270669	uri.e.	0.970099651292767	Systolic_BP	Production_Strength
0.056626604737209	0.0389798743885626	0.0742733350858554	3.18839599570053e-10	dgsn.e.	9.32605828742405e-09	Systolic_BP	Production_Strength
0.0156276577592975	-0.0563366884101823	0.0875920039287773	0.67038292779714	czp.e.	0.808606211879024	Systolic_BP	Production_Strength
0.0557325651167033	0.0047699016836869	0.10669522854972	0.0320802884796451	ade.e.	0.0893665179075827	Systolic_BP	Production_Strength
0.0295602758702225	-0.0427347900293952	0.10185534176984	0.422901633998354	h2s.e.	0.555949339076488	Systolic_BP	Production_Strength
0.101404302313336	0.0788945645405687	0.123914040086103	1.05184333505809e-18	actn_R.e.	6.15328351008985e-17	Systolic_BP	Production_Strength
0.0657942763369542	0.0302114055418872	0.101377147132021	0.000290015753240953	X2obut.e.	0.00308471301174468	Systolic_BP	Production_Strength
0.125564971249084	0.0448496170271751	0.206280325470992	0.00229588325091702	no2.e.	0.0179078893571527	Systolic_BP	Production_Strength
0.0017302189587012	-0.0496026124213075	0.0530630503387099	0.947328195440136	etoh.e.	0.970099651292767	Systolic_BP	Production_Strength
0.0547391816394255	0.000445667342144455	0.109032695936707	0.0481488524975499	pydxn.e.	0.122465559613334	Systolic_BP	Production_Strength
0.0386983779166445	-0.00438799689112693	0.0817847527244158	0.0783471950640178	fuc_L.e.	0.178574060029849	Systolic_BP	Production_Strength
0.06521010917408	0.0364085026410369	0.0940117157071231	9.09754403513696e-06	pyr.e.	0.00011826807245678	Systolic_BP	Production_Strength
0.0412015676712286	-0.0123962123801637	0.0947993477226209	0.131898033037298	cit.e.	0.248521444810147	Systolic_BP	Production_Strength
-0.0189748695905533	-0.0845233039067671	0.0465735647256604	0.570464425254176	glyc.e.	0.719098671446152	Systolic_BP	Production_Strength
0.0562330611838457	0.0402919989869375	0.0721741233807539	4.71535831809875e-12	rib_D.e.	1.83898974405851e-10	Systolic_BP	Production_Strength
0.064352662365384	-0.0150235618671945	0.143728886597962	0.112060164485993	malt.e.	0.23838253172475	Systolic_BP	Production_Strength
0.0532720653177635	0.0198105425652306	0.0867335880702965	0.00180642375865022	xyl_D.e.	0.0150965414115769	Systolic_BP	Production_Strength
0.0955311652420366	0.00079600995491895	0.190266320529154	0.0481058095270506	ins.e.	0.122465559613334	Systolic_BP	Production_Strength
0.0020521655219312	-0.0624753575697476	0.06657968861361	0.95029794040861	xan.e.	0.970099651292767	Systolic_BP	Production_Strength
0.0198632976686438	-0.0489553196025206	0.0886819149398082	0.571591251662326	indole.e.	0.719098671446152	Systolic_BP	Production_Strength
0.0954797606519036	0.030707501408967	0.16025201989484	0.00386282497442207	X4abut.e.	0.0232875411170042	Systolic_BP	Production_Strength
0.0457570044289286	-0.0229554547275583	0.114469463585416	0.191831794237149	fum.e.	0.302598144205927	Systolic_BP	Production_Strength
0.0245735770503151	-0.00627456749652918	0.0554217215971594	0.118452082191035	mnl.e.	0.243138484497388	Systolic_BP	Production_Strength
-0.058339829327135	-0.153538509886931	0.0368588512326613	0.229709035029575	succ.e.	0.349038403876107	Systolic_BP	Production_Strength
-0.00981034320578309	-0.0642903891948866	0.0446697027833204	0.724137111366472	nh4.e.	0.828582367773139	Systolic_BP	Production_Strength
-0.00129496605423927	-0.0814096337257623	0.0788197016172838	0.974726705487304	X7a_czp.e.	0.974726705487304	Systolic_BP	Production_Strength
0.0288496882830643	-0.00834415683969021	0.0660435334058188	0.128445406434349	gcald.e.	0.248521444810147	Systolic_BP	Production_Strength
0.0831029417352141	0.00890911055486213	0.157296772915566	0.0281410653801977	malttr.e.	0.0823126162370781	Systolic_BP	Production_Strength
0.0693464242679118	0.022147970578803	0.116544877957021	0.00398077625931696	gal.e.	0.0232875411170042	Systolic_BP	Production_Strength
0.0782833744947017	0.0049971464668269	0.151569602522577	0.0362949614006403	glcur.e.	0.0987560577645328	Systolic_BP	Production_Strength
0.0414234971417263	-0.0201775670646272	0.10302456134808	0.187512560860566	strch2.e.	0.300533830420359	Systolic_BP	Production_Strength
0.071315709771086	-0.00566823664258308	0.148299656184755	0.0694234397133258	galur.e.	0.162450848929182	Systolic_BP	Production_Strength
-0.0456953525832409	-0.106903561454138	0.0155128562876561	0.143406430410792	co2.e.	0.25042615459795	Systolic_BP	Production_Strength
-0.00413370851595221	-0.0750978774854424	0.066830460453538	0.909103695957964	nzp.e.	0.959561519074817	Systolic_BP	Production_Strength
0.0781691357967903	0.0194507534808259	0.136887518112755	0.00907510767113161	arab_L.e.	0.0393254665749036	Systolic_BP	Production_Strength
0.0221237316240792	-0.00796456168941609	0.0522120249375745	0.14954256131816	but.e.	0.257301171679775	Systolic_BP	Production_Strength
-0.0191331469535443	-0.116434542790861	0.0781682488837724	0.69993863885987	lac_D.e.	0.814029612310968	Systolic_BP	Production_Strength
-0.0492474980982116	-0.152309381744873	0.0538143855484502	0.348986509222088	h2o.e.	0.486088352130765	Systolic_BP	Production_Strength
0.0895589805686798	0.0215099034300038	0.157608057707356	0.00989443765873795	oxa.e.	0.0399189381404255	Systolic_BP	Production_Strength
0.0672060539754445	0.0286877622846617	0.105724345666227	0.000626875785614309	phpyr.e.	0.00611203890973951	Systolic_BP	Production_Strength
0.0485603698988111	0.0306715648485929	0.0664491749490292	1.0350824740397e-07	X12ppd_S.e.	2.4220929892529e-06	Systolic_BP	Production_Strength
0.0429967424271351	-0.0391935476826222	0.125187032536892	0.305208099272536	h2.e.	0.435479848962034	Systolic_BP	Production_Strength
0.00511519235521559	-0.0839275804035086	0.0941579651139398	0.910353236045339	pac.e.	0.959561519074817	Systolic_BP	Production_Strength
0.0706390082704058	0.0218835160971862	0.119394500443625	0.00451590530593685	rmn.e.	0.0246739716323155	Systolic_BP	Production_Strength
0.0348273734806443	-0.0312670852135772	0.100921832174866	0.301711379099342	mal_L.e.	0.435479848962034	Systolic_BP	Production_Strength
0.0628246817026584	-0.0180236611811298	0.143673024586447	0.127752246523618	lac_L.e.	0.248521444810147	Systolic_BP	Production_Strength
0.0858256795539199	0.0172600005539533	0.154391358553887	0.014153466410979	meoh.e.	0.0501804718207438	Systolic_BP	Production_Strength
0.0328099744657644	-0.0443704890444367	0.109990437975966	0.404734820547539	rbflvrd.e.	0.54312644928107	Systolic_BP	Production_Strength
0.0571057910404662	0.00805717618227296	0.10615440589866	0.0224937285011482	ppa.e.	0.0711288171522793	Systolic_BP	Production_Strength
-0.0153599682347751	-0.0931093778023241	0.062389441332774	0.698604216412993	chol.e.	0.814029612310968	Systolic_BP	Production_Strength
-0.0137574578206203	-0.0949008926161854	0.0673859769749449	0.739661265411008	tma.e.	0.828582367773139	Systolic_BP	Production_Strength
0.0993230275714338	0.0814742087970651	0.117171846345802	1.07215147308008e-27	X5mta.e.	1.25441722350369e-25	Systolic_BP	Production_Strength
0.0592076441615286	0.0293621814245837	0.0890531068984735	0.000100994271229004	g6p.e.	0.00118163297337934	Systolic_BP	Production_Strength
0.0763576707871116	-0.000601563979661018	0.153316905553884	0.0518178858559014	dttp.e.	0.124660682935964	Systolic_BP	Production_Strength
0.0664519288909496	0.014496739651754	0.118407118130145	0.0121815568701033	ppi.e.	0.0459755533484543	Systolic_BP	Production_Strength
0.0218110670887739	-0.00551918491929618	0.049141319096844	0.117779835260542	sbt_D.e.	0.243138484497388	Systolic_BP	Production_Strength
0.104124548053275	0.0153531695341891	0.192895926572361	0.0215081603460536	glcn.e.	0.0699015211246742	Systolic_BP	Production_Strength
-0.0372072852446663	-0.107912857425802	0.0334982869364691	0.302358505730336	xtsn.e.	0.435479848962034	Systolic_BP	Production_Strength
0.0193049039468119	-0.0798313652817052	0.118441173175329	0.70270932344793	X4hphac.e.	0.814029612310968	Systolic_BP	Production_Strength
0.117033767612396	0.073341729299817	0.160725805924975	1.52122487750893e-07	so3.e.	2.96638851114242e-06	Systolic_BP	Production_Strength
-0.035655951044187	-0.120207820512649	0.0488959184242748	0.40850536356183	thf.e.	0.54312644928107	Systolic_BP	Production_Strength
0.0483403244158626	0.010668584763242	0.0860120640684832	0.0119024590138641	dpcoa.e.	0.0459755533484543	Systolic_BP	Production_Strength
0.0262923879885624	-0.00771865141659022	0.0603034273937151	0.129732135278218	urea.e.	0.248521444810147	Systolic_BP	Production_Strength
0.048928992493292	0.0298729788260086	0.0679850061605754	4.84167783882555e-07	X2ddglcn.e.	8.09251867346556e-06	Systolic_BP	Production_Strength
0.0452105980049307	0.00597886594006321	0.0844423300697982	0.023904542663539	acac.e.	0.0736008287272122	Systolic_BP	Production_Strength
0.035343221431264	-0.010862083350449	0.0815485262129771	0.133819239513156	tsul.e.	0.248521444810147	Systolic_BP	Production_Strength
0.0419817023948694	-0.00102641997914168	0.0849898247688805	0.0557239859905217	gln_L.e.	0.131294871100955	Systolic_BP	Consumption_Strength
0.0767211135381741	0.0268992526859816	0.126542974390367	0.00254310015841585	fe3.e.	0.0112157237755776	Systolic_BP	Consumption_Strength
-0.0166619722417654	-0.136002458334722	0.102678513851191	0.784357846500068	ala_D.e.	0.853857908848175	Systolic_BP	Consumption_Strength
7.01269769971039e-05	-0.0462381118696504	0.0463783658236446	0.997631821858767	acgam.e.	0.999409214695689	Systolic_BP	Consumption_Strength
0.0232677088575723	-0.0856515760122398	0.132186993727384	0.67543964497969	gsn.e.	0.764313282477018	Systolic_BP	Consumption_Strength
0.0640773118666104	-0.0266887731642853	0.154843396897506	0.166463186820937	akg.e.	0.262809147655039	Systolic_BP	Consumption_Strength
0.0231171698645876	-0.00649385807247673	0.0527281978016519	0.125983733243594	k.e.	0.230523426786151	Systolic_BP	Consumption_Strength
0.0573330103272982	0.0407761994826521	0.0738898211719444	1.14510283496591e-11	cgly.e.	3.28262812690226e-10	Systolic_BP	Consumption_Strength
0.0794056334128823	0.0162091750551133	0.142602091770651	0.013790580793781	X26dap_M.e.	0.0395329982755056	Systolic_BP	Consumption_Strength
0.0529942113085732	0.0369186218311018	0.0690698007860446	1.03912364298275e-10	mn2.e.	1.98588073992258e-09	Systolic_BP	Consumption_Strength
0.0485953729014344	0.0123158337238527	0.084874912079016	0.00865691022369218	thr_L.e.	0.0275738621939825	Systolic_BP	Consumption_Strength
0.0503494004225572	0.0209468279038636	0.0797519729412508	0.000790010183115975	lys_L.e.	0.00438328230632089	Systolic_BP	Consumption_Strength
0.0227771805352104	-0.00605071703341436	0.0516050781038351	0.121481482685452	ca2.e.	0.225174721294917	Systolic_BP	Consumption_Strength
0.0618338715081287	-0.0288564897181515	0.152524232734409	0.181441756482694	pydx.e.	0.271373757521942	Systolic_BP	Consumption_Strength
0.0168898412954514	-0.00693859158587389	0.0407182741767768	0.164758907622747	amet.e.	0.262809147655039	Systolic_BP	Consumption_Strength
0.0123438472984996	-0.00972273634199321	0.0344104309389923	0.272909833243925	strch1.e.	0.363879777658566	Systolic_BP	Consumption_Strength
0.0575633838252627	0.0365821949893467	0.0785445726611786	7.56108815085302e-08	spmd.e.	8.128169762167e-07	Systolic_BP	Consumption_Strength
0.0913666811038768	0.0254626516980044	0.157270710509749	0.00658338656203531	gthrd.e.	0.0226468497734015	Systolic_BP	Consumption_Strength
0.0984566287953461	0.0412649465690171	0.155648311021675	0.000740527952694758	mg2.e.	0.00424569359544995	Systolic_BP	Consumption_Strength
0.0385852450993481	-0.0154047870093137	0.0925752772080099	0.161293536749818	zn2.e.	0.262809147655039	Systolic_BP	Consumption_Strength
0.0744034985987073	0.0267103303502804	0.122096666847134	0.00223093046238819	pheme.e.	0.01037081187921	Systolic_BP	Consumption_Strength
0.107888301699514	0.0365474774111613	0.179229125987867	0.00303627034214883	ribflv.e.	0.0127375243621854	Systolic_BP	Consumption_Strength
0.0643821536115111	0.0351309034181657	0.0936334038048565	1.60406120319775e-05	thm.e.	0.000125408421340915	Systolic_BP	Consumption_Strength
-0.0159770927373928	-0.0718822587511676	0.039928073276382	0.575386307451724	asp_L.e.	0.692073041130746	Systolic_BP	Consumption_Strength
0.0125878361717366	-0.00645404807990833	0.0316297204233816	0.195094498023575	asn_L.e.	0.281985324874411	Systolic_BP	Consumption_Strength
0.0693096614084091	-0.00612853103509094	0.144747853851909	0.0717441426155658	sheme.e.	0.152345586788609	Systolic_BP	Consumption_Strength
0.0606760289880929	-0.00812391672127563	0.129475974697461	0.0838930874720127	ptrc.e.	0.175970866404709	Systolic_BP	Consumption_Strength
0.0461653360645128	-0.0266250487417466	0.118955720870772	0.213847848973536	ocdca.e.	0.299039268483319	Systolic_BP	Consumption_Strength
0.0432295515510344	-0.0184593293790736	0.104918432481142	0.169603577847147	ile_L.e.	0.262809147655039	Systolic_BP	Consumption_Strength
0.0557561215421427	0.0365405306053402	0.0749717124789452	1.29254052033318e-08	so4.e.	1.48211312998204e-07	Systolic_BP	Consumption_Strength
0.0272563930160936	-0.00665645322208234	0.0611692392542695	0.115196453084877	lanost.e.	0.225174721294917	Systolic_BP	Consumption_Strength
-0.00862242757222822	-0.0780774492061581	0.0608325940617017	0.807759166775295	ser_L.e.	0.864236636185031	Systolic_BP	Consumption_Strength
0.0219401116683842	-0.00539547704139011	0.0492757003781584	0.115693851782126	X12dgr180.e.	0.225174721294917	Systolic_BP	Consumption_Strength
0.0193964802405193	-0.0620576307639768	0.100850591245015	0.640698988765734	leu_L.e.	0.749661401821131	Systolic_BP	Consumption_Strength
0.0158353586277734	-0.0041277129623514	0.0357984302178981	0.120015801663727	pnto_R.e.	0.225174721294917	Systolic_BP	Consumption_Strength
0.0242336271501303	-0.00953162453295074	0.0579988788332114	0.159521137458744	thymd.e.	0.262809147655039	Systolic_BP	Consumption_Strength
0.0594753110122966	0.0347628111625033	0.0841878108620898	2.3931886657646e-06	cu2.e.	2.05814225255756e-05	Systolic_BP	Consumption_Strength
0.0477069332259141	-0.0184506589264187	0.113864525378247	0.157552670189245	cytd.e.	0.262809147655039	Systolic_BP	Consumption_Strength
0.0329168614665925	-0.0370971358512339	0.102930858784419	0.356804613614154	pro_L.e.	0.461431530388229	Systolic_BP	Consumption_Strength
0.0486265897543129	-0.00163235670326878	0.0988855362118946	0.0579195331680761	val_L.e.	0.134623779796069	Systolic_BP	Consumption_Strength
0.0227667291779524	-0.0626870293088931	0.108220487664798	0.60154724514446	gua.e.	0.709515928689413	Systolic_BP	Consumption_Strength
0.057069718566309	0.0347344230621595	0.0794050140704584	5.50057858907779e-07	glyc3p.e.	5.25610842956322e-06	Systolic_BP	Consumption_Strength
0.0768732697881603	0.0139920553173372	0.139754484258983	0.0165711711765461	tyr_L.e.	0.0459716361671925	Systolic_BP	Consumption_Strength
0.0455719736341929	-0.0218451293065415	0.112989076574927	0.185211665425137	fol.e.	0.274340798508924	Systolic_BP	Consumption_Strength
0.0765519380302497	0.0213637463260232	0.131740129734476	0.00655429527034811	dad_2.e.	0.0226468497734015	Systolic_BP	Consumption_Strength
-0.0500185805383544	-0.136401048576605	0.0363638874998959	0.256421326622129	h.e.	0.344566157648486	Systolic_BP	Consumption_Strength
0.0300010607298754	-0.0101874114034452	0.070189532863196	0.143431542834996	q8.e.	0.249194195632518	Systolic_BP	Consumption_Strength
0.0559153054204204	-0.0281645006804063	0.139995111521247	0.192428636565697	nmn.e.	0.280489199061863	Systolic_BP	Consumption_Strength
0.0834215192122731	0.00926444000887854	0.157578598415668	0.0274665748384299	csn.e.	0.069474277532499	Systolic_BP	Consumption_Strength
0.0490197297901405	-0.0148373191384572	0.112876778718738	0.132436658983135	cobalt2.e.	0.234836137578343	Systolic_BP	Consumption_Strength
-0.0117609099241999	-0.107107141507911	0.0835853216595108	0.808965688522035	arg_L.e.	0.864236636185031	Systolic_BP	Consumption_Strength
0.0571400348423968	0.0302562480237225	0.0840238216610712	3.10266098635849e-05	gly.e.	0.000232025082458113	Systolic_BP	Consumption_Strength
0.0503987539404176	0.0239973610289479	0.0768001468518872	0.000182954656705733	ala_L.e.	0.00116548892419949	Systolic_BP	Consumption_Strength
0.0843124531670797	0.0195747474244954	0.149050158909664	0.0106922666492249	his_L.e.	0.0322658533089349	Systolic_BP	Consumption_Strength
0.0226533981763618	-0.0496721445456478	0.0949789408983715	0.53928877591648	trp_L.e.	0.657855811756274	Systolic_BP	Consumption_Strength
0.0137144365491021	-0.00952950724459177	0.036958380342796	0.247508697345347	phe_L.e.	0.337869015423807	Systolic_BP	Consumption_Strength
0.040143154605202	-0.0194325708992756	0.0997188801096795	0.186615543171768	cl.e.	0.274340798508924	Systolic_BP	Consumption_Strength
0.0488358505558534	0.0246660649778399	0.0730056361338669	7.48957973745496e-05	ura.e.	0.000515283085936901	Systolic_BP	Consumption_Strength
0.054237417966865	-0.00474714582120012	0.11322198175493	0.0715101985953338	mqn8.e.	0.152345586788609	Systolic_BP	Consumption_Strength
0.0184844333519948	-0.0343425904418138	0.0713114571458035	0.49283863071343	pi.e.	0.609843485487122	Systolic_BP	Consumption_Strength
0.0719162137346818	-0.00373013684294719	0.147562564312311	0.0624175723042277	X4hbz.e.	0.143144299151029	Systolic_BP	Consumption_Strength
0.0423798231548914	-0.0356595029498635	0.120419149259646	0.287159902733936	ncam.e.	0.379934640540285	Systolic_BP	Consumption_Strength
0.0971195585412116	0.0228585353514311	0.171380581730992	0.0103692245687954	fe2.e.	0.0322658533089349	Systolic_BP	Consumption_Strength
-0.0888430287202534	-0.164452966992455	-0.0132330904480519	0.0212792533197601	fru.e.	0.0562503743365916	Systolic_BP	Consumption_Strength
0.0505521854833296	-0.0340120113179481	0.135116382284607	0.24133370218107	hxan.e.	0.334753199799548	Systolic_BP	Consumption_Strength
0.0101149677565793	-0.0524383520562327	0.0726682875693913	0.751297338204614	ac.e.	0.823077338670023	Systolic_BP	Consumption_Strength
-0.0990216186240339	-0.182901112478437	-0.0151421247696311	0.0206797204184654	glc_D.e.	0.0555767486246258	Systolic_BP	Consumption_Strength
-0.00115496181177746	-0.0934502026983435	0.0911402790747886	0.980432608714247	for.e.	0.999409214695689	Systolic_BP	Consumption_Strength
0.0518026915643617	0.035536922295115	0.0680684608336084	4.31929776029765e-10	met_L.e.	7.42919214771195e-09	Systolic_BP	Consumption_Strength
-0.0134292182671928	-0.0753266885626381	0.0484682520282525	0.670667569973802	glu_L.e.	0.763939218778106	Systolic_BP	Consumption_Strength
0.0216408040135879	-0.0437375990628258	0.0870192070900015	0.516490512905068	gam.e.	0.634545487283369	Systolic_BP	Consumption_Strength
-0.00773296538944117	-0.0703979943406215	0.0549320635617392	0.808886546311876	o2.e.	0.864236636185031	Systolic_BP	Consumption_Strength
0.080117108967362	0.0218288848368606	0.138405333097863	0.00706068067835903	mqn7.e.	0.0238045449965614	Systolic_BP	Consumption_Strength
0.00096565260169596	-0.0382972910682218	0.0402285962716137	0.961553390683634	acald.e.	0.990342414356796	Systolic_BP	Consumption_Strength
-0.00688792409112169	-0.108387352321687	0.094611504139444	0.894188244237408	arab_D.e.	0.937807182980696	Systolic_BP	Consumption_Strength
0.0337549676456737	-0.0556667366123408	0.123176671903688	0.459391878102338	adn.e.	0.574190912557284	Systolic_BP	Consumption_Strength
0.0751105104551151	0.016395698520441	0.133825322389789	0.0121667682841331	cys_L.e.	0.035469222794422	Systolic_BP	Consumption_Strength
0.0454120152315398	-0.0135698288690323	0.104393859332112	0.131288767705666	ttdca.e.	0.234836137578343	Systolic_BP	Consumption_Strength
-0.0234307110448882	-0.0856815681208315	0.0388201460310551	0.460688057749449	anzp.e.	0.574190912557284	Systolic_BP	Consumption_Strength
0.0643084306483281	0.0238675157746639	0.104749345521992	0.00182887447466957	nac.e.	0.00953231544373228	Systolic_BP	Consumption_Strength
0.0522754120448338	0.0350504045249232	0.0695004195647445	2.71094224174795e-09	man.e.	3.88568387983873e-08	Systolic_BP	Consumption_Strength
0.0547354820201049	0.0394953346909875	0.0699756293492222	1.93243983690399e-12	ocdcea.e.	6.64759303894973e-11	Systolic_BP	Consumption_Strength
-0.0527273569795898	-0.127808366399781	0.0223536524406011	0.168688681817537	orn.e.	0.262809147655039	Systolic_BP	Consumption_Strength
0.00053748109132391	-0.0922999996949643	0.0933749618776121	0.990946454761649	uri.e.	0.999409214695689	Systolic_BP	Consumption_Strength
0.0476604696993556	-0.0127046285760632	0.108025567974774	0.121751448142019	raffin.e.	0.225174721294917	Systolic_BP	Consumption_Strength
0.099057667011104	0.0449983880533831	0.153116945968825	0.000328883839860895	sucr.e.	0.00195062139503703	Systolic_BP	Consumption_Strength
0.0146277701819397	-0.00565395457305171	0.034909494936931	0.157484355242031	gthox.e.	0.262809147655039	Systolic_BP	Consumption_Strength
0.0340103245742498	-0.0550264263509807	0.12304707549948	0.45405703060533	dcyt.e.	0.574190912557284	Systolic_BP	Consumption_Strength
0.0262934000011361	-0.0712597126469961	0.123846512649268	0.597313841308974	dgsn.e.	0.709515928689413	Systolic_BP	Consumption_Strength
0.0236074782692473	-0.0160818013820158	0.0632967579205104	0.243694859159479	inulin.e.	0.335324126203443	Systolic_BP	Consumption_Strength
